,cycle,state,modeldate_mf,candidate_name,candidate,party,pct_estimate,pct_trend_adjusted,percent_total_actual
220812,1976,California,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,46.068216,47.187956,49.748313955946934
220813,1976,Colorado,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,43.553292,44.807713,54.02777777777777
220814,1976,Connecticut,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,43.167668,45.800906,51.881444507359234
220815,1976,Delaware,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,30.925426,36.518915,46.587620203529085
220816,1976,Georgia,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,30.416786,31.041427000000002,33.06170514068258
220817,1976,Idaho,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,47.231460999999996,47.66895,59.880269379231045
220818,1976,Illinois,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,48.138897,49.156088000000004,50.07684353529401
220819,1976,Indiana,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,43.203328000000006,45.802368,53.322746471070936
220820,1976,Iowa,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,46.021599,47.543169,49.469437654722924
220821,1976,Kansas,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,46.104269,49.034812,52.487824230433944
220822,1976,Maine,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,41.706581,41.532132,48.9307780225605
220823,1976,Maryland,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,30.016708,31.514236,46.964580076563614
220824,1976,Massachusetts,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,35.971312,37.712026,40.44170927609891
220825,1976,Michigan,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,45.081918,46.410401,51.860751070081804
220826,1976,Minnesota,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,36.285449,39.115353999999996,42.02174333348206
220827,1976,Missouri,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,43.846193,44.753264,47.47353603603604
220829,1976,Nebraska,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,53.02522,55.22934300000001,59.20388826351588
220830,1976,New Jersey,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,44.645726,47.727911999999996,50.08134094461651
220831,1976,New York,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,44.351337,45.138915000000004,42.378553812072774
220833,1976,North Carolina,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,40.518208,41.953838,44.219402040400354
220834,1976,Ohio,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,42.007948,43.466476,48.671631565938185
220835,1976,Oregon,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,40.518522999999995,42.155190999999995,47.78439346096035
220836,1976,South Carolina,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,38.029167,39.645313,43.12937104324413
220837,1976,South Dakota,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,41.934678000000005,42.668999,50.387790260677534
220838,1976,Utah,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,55.407616000000004,58.952518000000005,62.43473055219893
220839,1976,Washington,1976-11-02,Gerald R. Ford,"Ford, Gerald",republican,31.733735999999997,34.642765999999995,49.997749968821
220840,1976,California,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,42.797994,42.518639,47.954821836112544
220841,1976,Colorado,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,42.180101,43.400481,42.60994599792869
220842,1976,Connecticut,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,41.698014,40.57391,46.733700964038796
220843,1976,Delaware,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,33.370748,31.445958,51.969088702353574
220844,1976,Georgia,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,59.796546,60.570789000000005,66.93829485931741
220845,1976,Idaho,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,28.532182000000002,28.985671000000004,37.11854563373341
220846,1976,Illinois,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,46.568121999999995,46.863189,48.107590268914244
220847,1976,Indiana,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,44.115426,43.098742,45.70038579294727
220848,1976,Iowa,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,44.396444,45.842683,48.458496540694426
220849,1976,Kansas,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,41.301737,40.337693,44.936393675385894
220850,1976,Maine,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,39.287709,39.343189,48.0940766261947
220851,1976,Maryland,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,37.996590000000005,38.730545,53.035419923436386
220852,1976,Massachusetts,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,50.399871000000005,51.996891999999995,56.111578225108126
220853,1976,Michigan,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,41.721918,41.755742,46.46507411839774
220854,1976,Minnesota,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,50.399871000000005,50.188589,54.89630145887213
220855,1976,Missouri,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,46.088928,47.036332,51.10498566748567
220857,1976,Nebraska,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,33.370748,32.689683,38.449671940126805
220858,1976,New Jersey,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,37.091361,36.224814,47.92391503387658
220859,1976,New York,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,49.313474,49.833806,48.65083285569763
220861,1976,North Carolina,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,41.196529,42.553124,55.269186712485684
220862,1976,Ohio,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,53.398832999999996,53.710181999999996,48.89868666639419
220863,1976,Oregon,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,43.190446,44.050836,47.61806275706979
220864,1976,South Carolina,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,48.704338,49.063114,56.169517669823556
220865,1976,South Dakota,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,43.200283,43.871192,48.91212526357099
220866,1976,Utah,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,34.506819,33.095544,33.64817873758818
220867,1976,Washington,1976-11-02,Jimmy Carter,"Carter, Jimmy",democrat,33.270395,32.359190000000005,46.114260440466104
217573,1980,Alabama,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,40.321613,42.622301,47.448859067804634
217574,1980,Arizona,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,21.787392,24.401633,28.244683589928428
217575,1980,Arkansas,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,43.983228000000004,47.609291999999996,47.522630620046755
217576,1980,California,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,28.010388,31.530453,35.91943691076413
217577,1980,Colorado,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,24.913525,28.228928999999997,31.07003250453797
217578,1980,Connecticut,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,32.831153,35.578003,38.52220566954778
217579,1980,Delaware,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,36.74326,40.857042,44.87414498362103
217580,1980,Florida,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,36.81831,38.840971,38.50021983076963
217581,1980,Georgia,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,48.568402,51.188584999999996,55.79610534786652
217582,1980,Hawaii,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,36.287027,40.155485,44.80211812573569
217583,1980,Idaho,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,23.957977,24.665417,25.190715792890767
217584,1980,Illinois,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,40.353598,41.872681,41.716408184817595
217585,1980,Iowa,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,33.458937,34.21112,38.60416298273987
217586,1980,Kansas,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,26.411143,29.386349,33.287575462214036
217587,1980,Louisiana,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,36.86978,39.287233,45.748231779727504
217588,1980,Maine,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,35.645348999999996,38.477160999999995,42.250354199051266
217589,1980,Maryland,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,41.137857000000004,43.323254,47.138129537499616
217590,1980,Massachusetts,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,31.140320000000003,33.356167,41.74977912831952
217591,1980,Michigan,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,28.741635,31.629053999999996,42.497413500949555
217592,1980,Minnesota,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,31.597255,35.936746,46.50156244212726
217593,1980,Mississippi,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,35.870002,37.747807,48.139164564059435
217594,1980,Missouri,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,37.222867,41.749826,44.345716593390684
217596,1980,Nebraska,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,22.783342,24.979907,26.02273846697512
217597,1980,Nevada,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,22.783342,26.535938,27.356663329120366
217598,1980,New Hampshire,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,28.762486,31.263463,28.350738300476575
217599,1980,New Jersey,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,33.844507,35.082124,38.557992044854224
217600,1980,New York,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,35.753233,38.831534999999995,43.99209991552669
217601,1980,North Carolina,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,46.157558,48.844817,47.18285535390307
217602,1980,North Dakota,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,23.779460999999998,26.925981,26.298502902535898
217603,1980,Ohio,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,34.906983000000004,36.853081,40.90981353780918
217604,1980,Oklahoma,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,38.739903999999996,41.470099,34.967661354013366
217605,1980,Oregon,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,35.199058,37.268757,38.66981065004621
217606,1980,Pennsylvania,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,33.33068,36.672453000000004,42.475930620205936
217607,1980,Rhode Island,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,35.264207,41.387473,47.68214786269103
217608,1980,South Carolina,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,43.700094,45.776973,48.20896631384125
217609,1980,South Dakota,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,17.450183,19.773131,31.691806300216964
217610,1980,Tennessee,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,51.268399,53.90229,48.40771851910466
217611,1980,Texas,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,38.029731,42.906757,41.4200301389191
217612,1980,Virginia,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,29.742939,30.883765999999998,40.308740686118995
217613,1980,Washington,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,32.373094,35.418323,37.31607202504141
217614,1980,West Virginia,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,40.200027,40.787215,49.81083480747985
217615,1980,Wisconsin,1980-11-04,Jimmy Carter,"Carter, Jimmy",democrat,31.524793,35.150948,43.180315508258985
217616,1980,Alabama,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,44.868922,46.700103000000006,48.75012016284021
217617,1980,Arizona,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,45.174599,46.961533,60.60884838290739
217618,1980,Arkansas,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,40.324904,42.29988,48.13427222648051
217619,1980,California,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,42.075506,44.739088,52.69750288304541
217620,1980,Colorado,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,49.955457,52.72124,55.06893494871037
217621,1980,Connecticut,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,36.367083,38.714242,48.15595700729226
217622,1980,Delaware,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,43.166828,45.950599,47.20708793726768
217623,1980,Florida,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,44.497703,45.753485999999995,55.51916270650328
217624,1980,Georgia,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,36.322247,37.825625,40.967306590347604
217625,1980,Hawaii,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,31.026256,33.124759999999995,42.900618885741885
217626,1980,Idaho,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,50.961665999999994,51.520162,66.45596676961624
217627,1980,Illinois,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,43.768107,44.641931,49.646052894475275
217628,1980,Iowa,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,44.353559999999995,47.057051,51.305001817614695
217629,1980,Kansas,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,48.832027000000004,51.233769,57.850060471833395
217630,1980,Louisiana,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,49.013447,50.564167,51.19834740095997
217631,1980,Maine,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,29.750940000000003,31.257583,45.605541757247934
217632,1980,Maryland,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,30.980469,32.205932000000004,44.18096509176265
217633,1980,Massachusetts,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,30.613445000000002,31.943973,41.901477364119344
217634,1980,Michigan,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,38.180708,40.339542,48.986181892588355
217635,1980,Minnesota,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,31.707946999999997,34.747706,42.55866224543305
217636,1980,Mississippi,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,51.113478,52.358497,49.46330249509391
217637,1980,Missouri,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,40.180023999999996,44.37812,51.15576353065781
217639,1980,Nebraska,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,55.177087,56.787569999999995,65.55001852914548
217640,1980,Nevada,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,43.166828,45.910901,63.611854307896856
217641,1980,New Hampshire,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,43.166828,44.900432,57.73718065574624
217642,1980,New Jersey,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,38.923002000000004,39.86887,51.97315978443948
217643,1980,New York,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,31.696163000000002,33.604163,42.530110244198646
217645,1980,North Carolina,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,39.144633,40.897888,49.30497517826227
217646,1980,North Dakota,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,49.182837,52.03725,64.32570836488264
217647,1980,Ohio,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,42.38897,43.947802,51.511426245616136
217648,1980,Oklahoma,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,53.181412,54.81407900000001,60.49970949145348
217649,1980,Oregon,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,41.788269,42.893111,48.33146567630062
217650,1980,Pennsylvania,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,38.622040000000005,40.785104,49.586134037896734
217651,1980,Rhode Island,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,24.685584,25.773339,37.21280774676837
217652,1980,South Carolina,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,40.619149,41.825132,49.45376230779796
217653,1980,South Dakota,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,35.044928000000006,36.929717,60.5252316884496
217654,1980,Tennessee,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,41.91645,43.550897,48.698887745917446
217655,1980,Texas,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,41.805354,43.548277,55.28195126161586
217656,1980,Virginia,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,42.344475,43.203375,53.03279900880585
217657,1980,Washington,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,40.568063,42.714326,49.65834363525127
217658,1980,West Virginia,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,28.887503999999996,29.266941999999997,45.30286086090157
217659,1980,Wisconsin,1980-11-04,Ronald Reagan,"Reagan, Ronald",republican,34.444666999999995,36.953339,47.89877447023409
206644,1984,Alabama,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,57.058659,57.417049,60.54249354760621
206645,1984,California,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,55.258525,55.748487,57.51694285169312
206646,1984,Colorado,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,54.0,55.994386,63.44215596967685
206647,1984,Connecticut,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,57.287666,57.908401,60.73195173495126
206648,1984,Florida,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,61.855152000000004,62.20156899999999,65.3185810412361
206649,1984,Illinois,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,52.219493,52.671516000000004,56.17459154097206
206650,1984,Indiana,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,51.718104,53.627638,61.674314586786174
206651,1984,Iowa,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,51.880488,54.107794999999996,53.27211216808544
206652,1984,Kansas,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,55.230548,58.925456000000004,66.272207876586
206653,1984,Kentucky,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,58.363156000000004,58.824378,60.006937623462306
206654,1984,Maryland,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,49.0,49.270686,52.50505259050059
206655,1984,Massachusetts,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,48.877508,49.013389000000004,51.22078250890938
206656,1984,Minnesota,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,44.691373999999996,45.033967,49.53841518789858
206657,1984,Missouri,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,54.514807,55.816095,60.024750667877036
206659,1984,Nebraska,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,58.280248,61.336240000000004,70.55069085555675
206660,1984,New Hampshire,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,50.576813,54.627741,68.66733178367926
206661,1984,New Jersey,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,56.537236,57.584194999999994,60.09051973018109
206662,1984,New Mexico,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,59.213861,59.81234499999999,59.70429846219647
206663,1984,New York,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,49.923902000000005,50.193015,49.605013214707036
206665,1984,North Carolina,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,62.250338,62.471031,61.89689895148437
206666,1984,Ohio,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,58.117125,58.35426999999999,58.69868634861014
206667,1984,Oregon,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,49.161356,50.256159000000004,55.9058218856984
206668,1984,Pennsylvania,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,55.145954,55.656186,53.34106792230928
206669,1984,Rhode Island,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,48.491938,48.909136,51.66520905554107
206670,1984,Texas,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,59.732967,60.589764,63.6106129961051
206671,1984,Utah,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,70.58637,70.888915,74.50179145438143
206672,1984,Virginia,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,59.0,59.472415000000005,62.2871610683698
206673,1984,Washington,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,48.308329,49.740162,56.091759071102075
206674,1984,West Virginia,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,54.504172,54.876348,55.1121181066189
206675,1984,Wisconsin,1984-11-06,Ronald Reagan,"Reagan, Ronald",republican,52.425154,52.73680600000001,54.19315283477921
206676,1984,Alabama,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,35.034674,35.217797999999995,38.28078126506455
206677,1984,California,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,38.947686,39.295949,41.2677756992316
206678,1984,Colorado,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,31.0,29.848374,35.12289830011271
206679,1984,Connecticut,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,30.695356,31.539884000000004,38.829981593837346
206680,1984,Florida,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,31.783757,32.200728999999995,34.66024696827862
206681,1984,Illinois,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,39.675961,40.726151,43.29655320674783
206682,1984,Indiana,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,36.119087,35.213595,37.682713789856024
206683,1984,Iowa,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,39.460832,38.911590000000004,45.887081803751315
206684,1984,Kansas,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,28.888068,26.708443,32.59803657762153
206685,1984,Kentucky,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,33.065294,33.653504999999996,39.40124658139476
206686,1984,Maryland,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,36.0,36.848729999999996,47.01639086016661
206687,1984,Massachusetts,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,44.119005,44.401680999999996,48.43378267340214
206688,1984,Minnesota,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,46.088834000000006,46.202597,49.71884656328843
206689,1984,Missouri,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,37.749237,37.524938,39.975249332122964
206691,1984,Nebraska,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,26.931731,25.439135,28.809826864389887
206692,1984,New Hampshire,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,42.543725,39.024013000000004,30.945168987719335
206693,1984,New Jersey,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,32.496976000000004,32.485745,39.19754793710855
206694,1984,New Mexico,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,36.962649,37.907253000000004,39.226432334700704
206695,1984,New York,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,38.551885,38.820947,44.092386889012616
206697,1984,North Carolina,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,33.807644,34.555092,37.891963678672184
206698,1984,Ohio,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,39.468841999999995,40.0734,40.003199484576186
206699,1984,Oregon,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,38.4373,38.648171999999995,43.739681230009616
206700,1984,Pennsylvania,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,40.310944,40.737567999999996,45.989176666694874
206701,1984,Rhode Island,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,38.622482,39.240002000000004,48.01736465532572
206702,1984,Texas,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,33.363964,34.348403999999995,36.1139482926672
206703,1984,Utah,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,23.614176,24.298022,24.6752194849251
206704,1984,Virginia,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,31.0,32.316731,37.09293848278818
206705,1984,Washington,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,34.142811,34.452024,42.58081721255954
206706,1984,West Virginia,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,44.393791,44.96802,44.59783456700854
206707,1984,Wisconsin,1984-11-06,Walter F. Mondale,"Mondale, Walter",democrat,35.545034,35.751363,45.02170060980545
198044,1988,Alabama,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,36.941321,36.439761,39.863298309147204
198045,1988,Alaska,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.120967,40.319990000000004,36.2709628415519
198046,1988,Arizona,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,33.011637,31.718463,38.7438741228785
198047,1988,Arkansas,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,40.347879,40.27967,42.191732166458465
198048,1988,California,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,42.883798,42.931451,47.55944256460335
198049,1988,Colorado,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.952605,38.560111,45.282404324122666
198050,1988,Connecticut,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,40.7113,38.341685999999996,46.87451936200372
198051,1988,Delaware,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,34.832296,34.157871,43.47775630174756
198052,1988,Florida,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,35.808301,35.589702,38.50721693191546
198053,1988,Georgia,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,38.949382,38.630192,39.4984284444916
198054,1988,Hawaii,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.675536,39.766259999999996,54.269440079444564
198055,1988,Illinois,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,45.433824,45.081989,48.604555265051154
198056,1988,Indiana,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,37.372362,34.54455,39.68618767410258
198057,1988,Iowa,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,51.348628999999995,48.955155,54.71192398259158
198058,1988,Kansas,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,34.883109000000005,33.812701000000004,42.55964488985382
198059,1988,Kentucky,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.791197,39.645348999999996,43.88359469103233
198060,1988,Louisiana,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,39.623911,39.548415000000006,44.06455710040892
198061,1988,Maine,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,42.126039,38.816092,43.88353887592674
198062,1988,Maryland,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,45.944472,45.473704999999995,48.199034274054775
198063,1988,Massachusetts,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,48.431455,47.70645,53.229051493067644
198064,1988,Michigan,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,43.626056,43.160632,45.67207834593339
198065,1988,Minnesota,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,49.89779,47.894248,52.912833426332625
198066,1988,Mississippi,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,37.076414,36.206505,39.067144591622146
198067,1988,Missouri,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,41.913959999999996,41.841388,47.85044916272857
198068,1988,Montana,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,36.983819,36.747099,46.19852655644098
198070,1988,Nebraska,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,39.5896,35.717795,39.19103807457688
198071,1988,Nevada,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,33.449524,31.294658000000002,38.684125397440646
198072,1988,New Hampshire,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,32.119257,30.629727000000003,36.334498640475
198073,1988,New Jersey,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,40.924593,40.523385,42.598142377304086
198074,1988,New Mexico,1988-11-08,Michael S. Dukakis,"Dukakis, Michael",democrat,39.668694,38.66095,46.89357425482415
